Entity,Code,Year,Gas per capita (kWh)
Oceania,,1971,1315.524169921875
Oceania,,1972,1870.5557861328125
Oceania,,1973,2326.337890625
Oceania,,1974,2660.630126953125
Oceania,,1975,2816.390869140625
Oceania,,1976,3516.0595703125
Oceania,,1977,4174.283203125
Oceania,,1978,4342.419921875
Oceania,,1979,4626.4990234375
Oceania,,1980,5142.33251953125
Oceania,,1981,5543.9912109375
Oceania,,1982,5699.16552734375
Oceania,,1983,6090.15966796875
Oceania,,1984,6159.4873046875
Oceania,,1985,6697.20654296875
Oceania,,1986,7349.5
Oceania,,1987,7293.74755859375
Oceania,,1988,7457.7724609375
Oceania,,1989,7104.7109375
Oceania,,1990,7773.56103515625
Oceania,,1991,7544.26953125
Oceania,,1992,7728.11572265625
Oceania,,1993,7785.212890625
Oceania,,1994,8224.2138671875
Oceania,,1995,8099.66650390625
Oceania,,1996,8245.9921875
Oceania,,1997,8148.83837890625
Oceania,,1998,8013.26171875
Oceania,,1999,8285.689453125
Oceania,,2000,8410.5869140625
Oceania,,2001,8910.4306640625
Oceania,,2002,8908.107421875
Oceania,,2003,8398.7490234375
Oceania,,2004,8299.3466796875
Oceania,,2005,8019.1259765625
Oceania,,2006,8683.2724609375
Oceania,,2007,9522.6826171875
Oceania,,2008,9122.1650390625
Oceania,,2009,9151.1943359375
Oceania,,2010,9785.576171875
Oceania,,2011,9817.8486328125
Oceania,,2012,9821.802734375
Oceania,,2013,10176.935546875
Oceania,,2014,10807.380859375
Oceania,,2015,10938.0615234375
Oceania,,2016,10552.1435546875
Oceania,,2017,10268.2568359375
Oceania,,2018,9927.9072265625
Oceania,,2019,11566.7412109375
Oceania,,2020,11169.791015625
Oceania,,2021,10015.9150390625
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,2929.35107421875
Oman,OMN,1979,4661.3203125
Oman,OMN,1980,5596.8369140625
Oman,OMN,1981,6239.17529296875
Oman,OMN,1982,6458.07666015625
Oman,OMN,1983,7603.23486328125
Oman,OMN,1984,9088.6796875
Oman,OMN,1985,11051.5087890625
Oman,OMN,1986,12400.2021484375
Oman,OMN,1987,13388.056640625
Oman,OMN,1988,13004.7900390625
Oman,OMN,1989,13007.615234375
Oman,OMN,1990,13506.9482421875
Oman,OMN,1991,13104.095703125
Oman,OMN,1992,13676.9697265625
Oman,OMN,1993,12562.9921875
Oman,OMN,1994,12687.0673828125
Oman,OMN,1995,15127.0771484375
Oman,OMN,1996,16288.4931640625
Oman,OMN,1997,18721.466796875
Oman,OMN,1998,19503.42578125
Oman,OMN,1999,20857.79296875
Oman,OMN,2000,33841.4609375
Oman,OMN,2001,36722.29296875
Oman,OMN,2002,37810.3125
Oman,OMN,2003,39915.92578125
Oman,OMN,2004,35344.09765625
Oman,OMN,2005,42920.015625
Oman,OMN,2006,46636.65625
Oman,OMN,2007,45772.4375
Oman,OMN,2008,48639.125
Oman,OMN,2009,47101.97265625
Oman,OMN,2010,53858.92578125
Oman,OMN,2011,55619.23046875
Oman,OMN,2012,56361.96875
Oman,OMN,2013,57712.26953125
Oman,OMN,2014,52925.0078125
Oman,OMN,2015,54006.05859375
Oman,OMN,2016,51030.89453125
Oman,OMN,2017,50045.5390625
Oman,OMN,2018,51758.19140625
Oman,OMN,2019,50244.39453125
Oman,OMN,2020,50749.28515625
Oman,OMN,2021,56525.76953125
Pakistan,PAK,1965,290.0969543457031
Pakistan,PAK,1966,319.3951416015625
Pakistan,PAK,1967,362.9096374511719
Pakistan,PAK,1968,396.5677490234375
Pakistan,PAK,1969,475.6410217285156
Pakistan,PAK,1970,500.56573486328125
Pakistan,PAK,1971,441.3020935058594
Pakistan,PAK,1972,455.9840087890625
Pakistan,PAK,1973,506.4302673339844
Pakistan,PAK,1974,564.63427734375
Pakistan,PAK,1975,569.8560180664062
Pakistan,PAK,1976,564.0718383789062
Pakistan,PAK,1977,597.788818359375
Pakistan,PAK,1978,595.47314453125
Pakistan,PAK,1979,649.778564453125
Pakistan,PAK,1980,768.0930786132812
Pakistan,PAK,1981,810.3634643554688
Pakistan,PAK,1982,854.7001953125
Pakistan,PAK,1983,814.8141479492188
Pakistan,PAK,1984,808.6649169921875
Pakistan,PAK,1985,798.8480224609375
Pakistan,PAK,1986,829.6033935546875
Pakistan,PAK,1987,860.6077880859375
Pakistan,PAK,1988,884.4989624023438
Pakistan,PAK,1989,914.7916259765625
Pakistan,PAK,1990,948.6527099609375
Pakistan,PAK,1991,995.7107543945312
Pakistan,PAK,1992,950.0037231445312
Pakistan,PAK,1993,1064.01513671875
Pakistan,PAK,1994,1055.172607421875
Pakistan,PAK,1995,1052.3778076171875
Pakistan,PAK,1996,1111.3724365234375
Pakistan,PAK,1997,1076.74169921875
Pakistan,PAK,1998,1102.242919921875
Pakistan,PAK,1999,1222.762451171875
Pakistan,PAK,2000,1261.2088623046875
Pakistan,PAK,2001,1298.445556640625
Pakistan,PAK,2002,1374.081787109375
Pakistan,PAK,2003,1668.94091796875
Pakistan,PAK,2004,1958.10498046875
Pakistan,PAK,2005,2034.2716064453125
Pakistan,PAK,2006,2031.3953857421875
Pakistan,PAK,2007,2014.220458984375
Pakistan,PAK,2008,2016.1849365234375
Pakistan,PAK,2009,1977.014404296875
Pakistan,PAK,2010,1970.0970458984375
Pakistan,PAK,2011,1927.5450439453125
Pakistan,PAK,2012,1954.1439208984375
Pakistan,PAK,2013,1860.5865478515625
Pakistan,PAK,2014,1791.38720703125
Pakistan,PAK,2015,1831.9578857421875
Pakistan,PAK,2016,1898.0706787109375
Pakistan,PAK,2017,1959.517333984375
Pakistan,PAK,2018,2053.8076171875
Pakistan,PAK,2019,2053.559326171875
Pakistan,PAK,2020,1864.2159423828125
Pakistan,PAK,2021,1988.8623046875
Peru,PER,1965,312.302490234375
Peru,PER,1966,317.216796875
Peru,PER,1967,288.2790832519531
Peru,PER,1968,312.12969970703125
Peru,PER,1969,309.4915466308594
Peru,PER,1970,295.3333740234375
Peru,PER,1971,342.9459533691406
Peru,PER,1972,320.7892761230469
Peru,PER,1973,305.5587463378906
Peru,PER,1974,306.36822509765625
Peru,PER,1975,368.1584167480469
Peru,PER,1976,388.9240417480469
Peru,PER,1977,376.2188415527344
Peru,PER,1978,383.07421875
Peru,PER,1979,345.3289489746094
Peru,PER,1980,362.01507568359375
Peru,PER,1981,405.64849853515625
Peru,PER,1982,415.52764892578125
Peru,PER,1983,267.2620849609375
Peru,PER,1984,352.7220153808594
Peru,PER,1985,268.70147705078125
Peru,PER,1986,278.56304931640625
Peru,PER,1987,270.72991943359375
Peru,PER,1988,249.79953002929688
Peru,PER,1989,207.2914581298828
Peru,PER,1990,194.27542114257812
Peru,PER,1991,178.63339233398438
Peru,PER,1992,157.9942169189453
Peru,PER,1993,163.2391815185547
Peru,PER,1994,167.06564331054688
Peru,PER,1995,158.83773803710938
Peru,PER,1996,158.25332641601562
Peru,PER,1997,92.00859832763672
Peru,PER,1998,153.4263916015625
Peru,PER,1999,151.69224548339844
Peru,PER,2000,125.67817687988281
Peru,PER,2001,132.885986328125
Peru,PER,2002,156.97781372070312
Peru,PER,2003,183.904541015625
Peru,PER,2004,299.6463623046875
Peru,PER,2005,523.922607421875
Peru,PER,2006,608.0139770507812
Peru,PER,2007,908.9029541015625
Peru,PER,2008,1144.6514892578125
Peru,PER,2009,1161.291015625
Peru,PER,2010,1868.498291015625
Peru,PER,2011,2150.361328125
Peru,PER,2012,2325.5068359375
Peru,PER,2013,2251.182373046875
Peru,PER,2014,2469.772216796875
Peru,PER,2015,2508.351318359375
Peru,PER,2016,2746.32861328125
Peru,PER,2017,2382.60546875
Peru,PER,2018,2508.728271484375
Peru,PER,2019,2525.730712890625
Peru,PER,2020,2162.523193359375
Peru,PER,2021,2405.256591796875
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0.775454044342041
Philippines,PHL,1995,0.7304394841194153
Philippines,PHL,1996,1.2075413465499878
Philippines,PHL,1997,0.716530978679657
Philippines,PHL,1998,1.1945983171463013
Philippines,PHL,1999,0.8987371325492859
Philippines,PHL,2000,1.307142972946167
Philippines,PHL,2001,16.84869384765625
Philippines,PHL,2002,207.2860107421875
Philippines,PHL,2003,309.5096435546875
Philippines,PHL,2004,280.2445068359375
Philippines,PHL,2005,364.22650146484375
Philippines,PHL,2006,335.0461730957031
Philippines,PHL,2007,394.88189697265625
Philippines,PHL,2008,408.8484191894531
Philippines,PHL,2009,404.96612548828125
Philippines,PHL,2010,375.1279296875
Philippines,PHL,2011,398.22637939453125
Philippines,PHL,2012,375.3069763183594
Philippines,PHL,2013,339.88958740234375
Philippines,PHL,2014,351.6213073730469
Philippines,PHL,2015,325.3742980957031
Philippines,PHL,2016,367.5211181640625
Philippines,PHL,2017,358.878173828125
Philippines,PHL,2018,383.3805236816406
Philippines,PHL,2019,389.9488525390625
Philippines,PHL,2020,350.68402099609375
Philippines,PHL,2021,295.65277099609375
Poland,POL,1965,546.2852783203125
Poland,POL,1966,643.6498413085938
Poland,POL,1967,780.138916015625
Poland,POL,1968,1063.530029296875
Poland,POL,1969,1463.4039306640625
Poland,POL,1970,1852.339599609375
Poland,POL,1971,2021.639404296875
Poland,POL,1972,2110.789306640625
Poland,POL,1973,2177.829345703125
Poland,POL,1974,2220.3505859375
Poland,POL,1975,2357.79443359375
Poland,POL,1976,2494.009521484375
Poland,POL,1977,2622.867431640625
Poland,POL,1978,2736.227294921875
Poland,POL,1979,2827.765625
Poland,POL,1980,2870.696044921875
Poland,POL,1981,2682.16064453125
Poland,POL,1982,2655.643310546875
Poland,POL,1983,2691.48974609375
Poland,POL,1984,2776.4658203125
Poland,POL,1985,2795.5146484375
Poland,POL,1986,2944.824951171875
Poland,POL,1987,3025.31005859375
Poland,POL,1988,2992
Poland,POL,1989,2926.565673828125
Poland,POL,1990,2738.289306640625
Poland,POL,1991,2545.207763671875
Poland,POL,1992,2363.349365234375
Poland,POL,1993,2475.872314453125
Poland,POL,1994,2489.015869140625
Poland,POL,1995,2720.038818359375
Poland,POL,1996,2852.484619140625
Poland,POL,1997,2841.4892578125
Poland,POL,1998,2869.2744140625
Poland,POL,1999,2793.290283203125
Poland,POL,2000,3004.179443359375
Poland,POL,2001,3132.132080078125
Poland,POL,2002,3055.87548828125
Poland,POL,2003,3406.751953125
Poland,POL,2004,3598.244384765625
Poland,POL,2005,3708.39501953125
Poland,POL,2006,3751.931396484375
Poland,POL,2007,3753.04833984375
Poland,POL,2008,4078.4541015625
Poland,POL,2009,3935.859619140625
Poland,POL,2010,4234.99365234375
Poland,POL,2011,4297.17724609375
Poland,POL,2012,4556.8173828125
Poland,POL,2013,4562.71240234375
Poland,POL,2014,4466.55908203125
Poland,POL,2015,4495.654296875
Poland,POL,2016,4805.998046875
Poland,POL,2017,5053.6826171875
Poland,POL,2018,5254.5419921875
Poland,POL,2019,5513.330078125
Poland,POL,2020,5565.77880859375
Poland,POL,2021,6150.06640625
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0
Portugal,PRT,1997,98.89859008789062
Portugal,PRT,1998,786.95556640625
Portugal,PRT,1999,2192.012939453125
Portugal,PRT,2000,2242.378662109375
Portugal,PRT,2001,2489.865966796875
Portugal,PRT,2002,3015.813232421875
Portugal,PRT,2003,2895.81103515625
Portugal,PRT,2004,3613.199951171875
Portugal,PRT,2005,4080.29931640625
Portugal,PRT,2006,3906.38525390625
Portugal,PRT,2007,4151.44580078125
Portugal,PRT,2008,4532.51953125
Portugal,PRT,2009,4497.66748046875
Portugal,PRT,2010,4896.87841796875
Portugal,PRT,2011,4970.658203125
Portugal,PRT,2012,4327.7197265625
Portugal,PRT,2013,4123.30029296875
Portugal,PRT,2014,3960.32958984375
Portugal,PRT,2015,4648.6328125
Portugal,PRT,2016,4913.84765625
Portugal,PRT,2017,6161.70263671875
Portugal,PRT,2018,5654.51611328125
Portugal,PRT,2019,5999.330078125
Portugal,PRT,2020,5920.20458984375
Portugal,PRT,2021,5766.7060546875
Qatar,QAT,1965,11385.8291015625
Qatar,QAT,1966,10628.677734375
Qatar,QAT,1967,13552.45703125
Qatar,QAT,1968,57076.79296875
Qatar,QAT,1969,87412.765625
Qatar,QAT,1970,94974.9453125
Qatar,QAT,1971,87107.3515625
Qatar,QAT,1972,87475.953125
Qatar,QAT,1973,115015.359375
Qatar,QAT,1974,87449.2265625
Qatar,QAT,1975,126167.28125
Qatar,QAT,1976,65180.5234375
Qatar,QAT,1977,88048.1484375
Qatar,QAT,1978,79749.359375
Qatar,QAT,1979,220043.1875
Qatar,QAT,1980,219429.875
Qatar,QAT,1981,180427.15625
Qatar,QAT,1982,188722.140625
Qatar,QAT,1983,175177.5625
Qatar,QAT,1984,179843.34375
Qatar,QAT,1985,152367.5625
Qatar,QAT,1986,150928.125
Qatar,QAT,1987,137541.03125
Qatar,QAT,1988,136721.125
Qatar,QAT,1989,138989.96875
Qatar,QAT,1990,136906.203125
Qatar,QAT,1991,162039.296875
Qatar,QAT,1992,263658.0625
Qatar,QAT,1993,278625.8125
Qatar,QAT,1994,275567.78125
Qatar,QAT,1995,272131.28125
Qatar,QAT,1996,185709.75
Qatar,QAT,1997,193822.828125
Qatar,QAT,1998,203152.59375
Qatar,QAT,1999,225337.109375
Qatar,QAT,2000,190681.328125
Qatar,QAT,2001,170270.84375
Qatar,QAT,2002,178722.5625
Qatar,QAT,2003,191747.5625
Qatar,QAT,2004,208572.28125
Qatar,QAT,2005,206751.8125
Qatar,QAT,2006,173646.578125
Qatar,QAT,2007,158065.0625
Qatar,QAT,2008,144067.734375
Qatar,QAT,2009,128530.65625
Qatar,QAT,2010,136860.109375
Qatar,QAT,2011,142166.265625
Qatar,QAT,2012,153015.578125
Qatar,QAT,2013,150986.734375
Qatar,QAT,2014,156286.609375
Qatar,QAT,2015,169054.859375
Qatar,QAT,2016,155855.21875
Qatar,QAT,2017,151282.921875
Qatar,QAT,2018,146362.5
Qatar,QAT,2019,147851.21875
Qatar,QAT,2020,135069.953125
Qatar,QAT,2021,136511.890625
Romania,ROU,1965,7249.39892578125
Romania,ROU,1966,7734.85546875
Romania,ROU,1967,8428.9375
Romania,ROU,1968,8809.73828125
Romania,ROU,1969,10104.1865234375
Romania,ROU,1970,10377.8662109375
Romania,ROU,1971,10970.9189453125
Romania,ROU,1972,11016.427734375
Romania,ROU,1973,11518.21484375
Romania,ROU,1974,11767.87890625
Romania,ROU,1975,12658.259765625
Romania,ROU,1976,13816.74609375
Romania,ROU,1977,14497.599609375
Romania,ROU,1978,14853.931640625
Romania,ROU,1979,14201.4072265625
Romania,ROU,1980,14648.904296875
Romania,ROU,1981,15310.0888671875
Romania,ROU,1982,15507.6455078125
Romania,ROU,1983,15390.5673828125
Romania,ROU,1984,15281.9375
Romania,ROU,1985,14155.666015625
Romania,ROU,1986,14345.365234375
Romania,ROU,1987,14018.5439453125
Romania,ROU,1988,13998.7109375
Romania,ROU,1989,13900.421875
Romania,ROU,1990,14278.5576171875
Romania,ROU,1991,11799.033203125
Romania,ROU,1992,10544.8779296875
Romania,ROU,1993,10189.283203125
Romania,ROU,1994,9337.3740234375
Romania,ROU,1995,9743.73828125
Romania,ROU,1996,9902.6533203125
Romania,ROU,1997,8188.37841796875
Romania,ROU,1998,7757.02099609375
Romania,ROU,1999,7161.66845703125
Romania,ROU,2000,7186.7890625
Romania,ROU,2001,6970.70263671875
Romania,ROU,2002,7253.01904296875
Romania,ROU,2003,7886.697265625
Romania,ROU,2004,7511.90234375
Romania,ROU,2005,7560.5625
Romania,ROU,2006,7776.587890625
Romania,ROU,2007,7056.22412109375
Romania,ROU,2008,6789.13818359375
Romania,ROU,2009,5962.2802734375
Romania,ROU,2010,6128.85205078125
Romania,ROU,2011,6350.66845703125
Romania,ROU,2012,6196.57421875
Romania,ROU,2013,5683.61669921875
Romania,ROU,2014,5426.8134765625
Romania,ROU,2015,5204.88330078125
Romania,ROU,2016,5301.30419921875
Romania,ROU,2017,5744.5244140625
Romania,ROU,2018,5927.87939453125
Romania,ROU,2019,5564.2783203125
Romania,ROU,2020,5853.14453125
Romania,ROU,2021,5978.58740234375
Russia,RUS,1985,24908.474609375
Russia,RUS,1986,25015.69140625
Russia,RUS,1987,26269.67578125
Russia,RUS,1988,27535.55078125
Russia,RUS,1989,27783.107421875
Russia,RUS,1990,28075.009765625
Russia,RUS,1991,28714.017578125
Russia,RUS,1992,27743.2265625
Russia,RUS,1993,27642.974609375
Russia,RUS,1994,25973.814453125
Russia,RUS,1995,25126.59375
Russia,RUS,1996,25302.046875
Russia,RUS,1997,23381.046875
Russia,RUS,1998,24400.703125
Russia,RUS,1999,24399.40625
Russia,RUS,2000,25012.23046875
Russia,RUS,2001,25520.603515625
Russia,RUS,2002,25938.994140625
Russia,RUS,2003,26664.330078125
Russia,RUS,2004,27458.1640625
Russia,RUS,2005,27869.08203125
Russia,RUS,2006,29409.103515625
Russia,RUS,2007,29931.49609375
Russia,RUS,2008,29511.4375
Russia,RUS,2009,27753.986328125
Russia,RUS,2010,29545.748046875
Russia,RUS,2011,30315.029296875
Russia,RUS,2012,29766.94921875
Russia,RUS,2013,29438.1484375
Russia,RUS,2014,29184.578125
Russia,RUS,2015,28187.375
Russia,RUS,2016,28955.10546875
Russia,RUS,2017,29622.779296875
Russia,RUS,2018,31186.900390625
Russia,RUS,2019,30459.02734375
Russia,RUS,2020,29018.7421875
Russia,RUS,2021,32527.4140625
Saudi Arabia,SAU,1965,1239.565673828125
Saudi Arabia,SAU,1966,1439.57958984375
Saudi Arabia,SAU,1967,1674.1177978515625
Saudi Arabia,SAU,1968,1941.3223876953125
Saudi Arabia,SAU,1969,2248.652587890625
Saudi Arabia,SAU,1970,2632.021728515625
Saudi Arabia,SAU,1971,2100.684326171875
Saudi Arabia,SAU,1972,2272.10400390625
Saudi Arabia,SAU,1973,2547.70556640625
Saudi Arabia,SAU,1974,3067.673095703125
Saudi Arabia,SAU,1975,3469.916748046875
Saudi Arabia,SAU,1976,3561.77197265625
Saudi Arabia,SAU,1977,4765.22314453125
Saudi Arabia,SAU,1978,6237.13037109375
Saudi Arabia,SAU,1979,7246.171875
Saudi Arabia,SAU,1980,9531.8857421875
Saudi Arabia,SAU,1981,10445.44140625
Saudi Arabia,SAU,1982,10388.8466796875
Saudi Arabia,SAU,1983,9526.685546875
Saudi Arabia,SAU,1984,13922.3994140625
Saudi Arabia,SAU,1985,13613.8447265625
Saudi Arabia,SAU,1986,17355.162109375
Saudi Arabia,SAU,1987,17624.666015625
Saudi Arabia,SAU,1988,18344.291015625
Saudi Arabia,SAU,1989,18070.6484375
Saudi Arabia,SAU,1990,19615.880859375
Saudi Arabia,SAU,1991,19920.173828125
Saudi Arabia,SAU,1992,21025.376953125
Saudi Arabia,SAU,1993,21413.81640625
Saudi Arabia,SAU,1994,22307.2578125
Saudi Arabia,SAU,1995,21880.98046875
Saudi Arabia,SAU,1996,22165.517578125
Saudi Arabia,SAU,1997,22194.41015625
Saudi Arabia,SAU,1998,22483.103515625
Saudi Arabia,SAU,1999,21733.60546875
Saudi Arabia,SAU,2000,22899.6640625
Saudi Arabia,SAU,2001,24056.1953125
Saudi Arabia,SAU,2002,24702.68359375
Saudi Arabia,SAU,2003,25407.625
Saudi Arabia,SAU,2004,26973.08984375
Saudi Arabia,SAU,2005,28416.818359375
Saudi Arabia,SAU,2006,28486.841796875
Saudi Arabia,SAU,2007,28072.32421875
Saudi Arabia,SAU,2008,29518.083984375
Saudi Arabia,SAU,2009,27985.9765625
Saudi Arabia,SAU,2010,30369.26953125
Saudi Arabia,SAU,2011,31006.177734375
Saudi Arabia,SAU,2012,32366.25
Saudi Arabia,SAU,2013,31621.294921875
Saudi Arabia,SAU,2014,31459.146484375
Saudi Arabia,SAU,2015,31284.60546875
Saudi Arabia,SAU,2016,32461.720703125
Saudi Arabia,SAU,2017,33004.92578125
Saudi Arabia,SAU,2018,33261.375
Saudi Arabia,SAU,2019,32435.0078125
Saudi Arabia,SAU,2020,32472.69140625
Saudi Arabia,SAU,2021,33187.53125
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,3265.990234375
Singapore,SGP,1993,4310.6044921875
Singapore,SGP,1994,4171.91064453125
Singapore,SGP,1995,4041.447998046875
Singapore,SGP,1996,3916.796875
Singapore,SGP,1997,3797.841796875
Singapore,SGP,1998,3691.0205078125
Singapore,SGP,1999,3603.27001953125
Singapore,SGP,2000,4113.86865234375
Singapore,SGP,2001,10683.07421875
Singapore,SGP,2002,11469.80859375
Singapore,SGP,2003,12378.08203125
Singapore,SGP,2004,14811.904296875
Singapore,SGP,2005,14501.4814453125
Singapore,SGP,2006,18512.17578125
Singapore,SGP,2007,17799.345703125
Singapore,SGP,2008,18246.66015625
Singapore,SGP,2009,18484.70703125
Singapore,SGP,2010,16245.9189453125
Singapore,SGP,2011,15744.0927734375
Singapore,SGP,2012,16631.068359375
Singapore,SGP,2013,18364.021484375
Singapore,SGP,2014,18802.419921875
Singapore,SGP,2015,20705.212890625
Singapore,SGP,2016,21052.171875
Singapore,SGP,2017,21526.9140625
Singapore,SGP,2018,21339.6015625
Singapore,SGP,2019,21619.642578125
Singapore,SGP,2020,21534.396484375
Singapore,SGP,2021,22642.9921875
Slovakia,SVK,1965,681.0394897460938
Slovakia,SVK,1966,751.459716796875
Slovakia,SVK,1967,894.7632446289062
Slovakia,SVK,1968,1990.5830078125
Slovakia,SVK,1969,2004.2044677734375
Slovakia,SVK,1970,2671.9365234375
Slovakia,SVK,1971,3327.186767578125
Slovakia,SVK,1972,3581.58447265625
Slovakia,SVK,1973,3896.848388671875
Slovakia,SVK,1974,4704.7333984375
Slovakia,SVK,1975,5332.4150390625
Slovakia,SVK,1976,5826.89794921875
Slovakia,SVK,1977,6552.970703125
Slovakia,SVK,1978,7266.67431640625
Slovakia,SVK,1979,7425.3974609375
Slovakia,SVK,1980,5394.177734375
Slovakia,SVK,1981,5555.66162109375
Slovakia,SVK,1982,5759.396484375
Slovakia,SVK,1983,5876.12060546875
Slovakia,SVK,1984,6629.24365234375
Slovakia,SVK,1985,6773.64892578125
Slovakia,SVK,1986,7216.36865234375
Slovakia,SVK,1987,7584.62646484375
Slovakia,SVK,1988,7430.63134765625
Slovakia,SVK,1989,8364.748046875
Slovakia,SVK,1990,11189.08984375
Slovakia,SVK,1991,9912.7392578125
Slovakia,SVK,1992,10862.8603515625
Slovakia,SVK,1993,10720.8203125
Slovakia,SVK,1994,10206.009765625
Slovakia,SVK,1995,11287.5712890625
Slovakia,SVK,1996,11875.3427734375
Slovakia,SVK,1997,12036.369140625
Slovakia,SVK,1998,12221.251953125
Slovakia,SVK,1999,12363.5322265625
Slovakia,SVK,2000,12442.521484375
Slovakia,SVK,2001,13284.8271484375
Slovakia,SVK,2002,12636.23828125
Slovakia,SVK,2003,12209.056640625
Slovakia,SVK,2004,11843.3173828125
Slovakia,SVK,2005,12715.17578125
Slovakia,SVK,2006,11585.2060546875
Slovakia,SVK,2007,10963.5791015625
Slovakia,SVK,2008,11128.0283203125
Slovakia,SVK,2009,9528.9912109375
Slovakia,SVK,2010,10773.7958984375
Slovakia,SVK,2011,9970.359375
Slovakia,SVK,2012,9375.7607421875
Slovakia,SVK,2013,9777.337890625
Slovakia,SVK,2014,8081.39306640625
Slovakia,SVK,2015,8300.4423828125
Slovakia,SVK,2016,8324.6494140625
Slovakia,SVK,2017,8830.818359375
Slovakia,SVK,2018,8695.4091796875
Slovakia,SVK,2019,8708.5712890625
Slovakia,SVK,2020,8708.6982421875
Slovakia,SVK,2021,9744.228515625
Slovenia,SVN,1990,4446.63671875
Slovenia,SVN,1991,4224.56640625
Slovenia,SVN,1992,3571.318115234375
Slovenia,SVN,1993,3555.62939453125
Slovenia,SVN,1994,3881.94677734375
Slovenia,SVN,1995,4317.65771484375
Slovenia,SVN,1996,4392.330078125
Slovenia,SVN,1997,4671.79931640625
Slovenia,SVN,1998,4786.06494140625
Slovenia,SVN,1999,4995.4091796875
Slovenia,SVN,2000,4828.6806640625
Slovenia,SVN,2001,4972.173828125
Slovenia,SVN,2002,4796.42041015625
Slovenia,SVN,2003,5304.49462890625
Slovenia,SVN,2004,5250.71533203125
Slovenia,SVN,2005,5405.787109375
Slovenia,SVN,2006,5222.5322265625
Slovenia,SVN,2007,5285.38818359375
Slovenia,SVN,2008,5048.802734375
Slovenia,SVN,2009,4752.2294921875
Slovenia,SVN,2010,4907.68212890625
Slovenia,SVN,2011,4183.04541015625
Slovenia,SVN,2012,4010.732421875
Slovenia,SVN,2013,3929.32568359375
Slovenia,SVN,2014,3521.575439453125
Slovenia,SVN,2015,3729.405029296875
Slovenia,SVN,2016,3948.790771484375
Slovenia,SVN,2017,4152.41796875
Slovenia,SVN,2018,4105.5029296875
Slovenia,SVN,2019,4121.47021484375
Slovenia,SVN,2020,4113.462890625
Slovenia,SVN,2021,4332.974609375
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,27.124614715576172
South Africa,ZAF,1972,39.36162185668945
South Africa,ZAF,1973,41.511837005615234
